DATE,DEPTH,OXY
07/04/1971,1500,371.9
07/04/1971,2000,328.1
07/04/1971,1000,371.9
07/04/1971,2600,315.6
07/04/1971,500,378.1
07/04/1971,100,378.1
10/05/1971,500,356.3
10/05/1971,1500,325
10/05/1971,100,359.4
10/05/1971,2000,303.1
10/05/1971,1000,359.4
10/05/1971,2600,253.1
08/06/1971,500,321.9
08/06/1971,1500,296.9
08/06/1971,1000,312.5
08/06/1971,100,315.6
08/06/1971,2000,143.8
08/06/1971,2600,271.9
13/07/1971,2000,131.3
13/07/1971,100,312.5
13/07/1971,1500,237.5
13/07/1971,2600,106.3
13/07/1971,500,312.5
13/07/1971,1000,318.8
01/09/1971,1000,275
01/09/1971,100,275
01/09/1971,500,262.5
01/09/1971,1500,203.1
01/09/1971,2600,40.6
01/09/1971,2000,84.4
05/10/1971,2000,121.9
05/10/1971,500,303.1
05/10/1971,2600,18.8
05/10/1971,1500,306.3
05/10/1971,100,303.1
05/10/1971,1000,300
04/11/1971,1000,206.3
04/11/1971,1500,206.3
04/11/1971,2000,193.8
04/11/1971,500,271.9
04/11/1971,2600,196.9
04/11/1971,100,271.9
06/12/1971,2000,312.5
06/12/1971,1500,312.5
06/12/1971,100,321.9
06/12/1971,2600,315.6
06/12/1971,500,318.8
06/12/1971,1000,315.6
11/01/1972,2000,340.6
11/01/1972,1500,356.3
11/01/1972,1000,353.1
11/01/1972,100,356.3
11/01/1972,500,353.1
11/01/1972,2600,331.3
08/02/1972,2000,403.1
08/02/1972,2000,400
08/02/1972,1000,403.1
08/02/1972,100,400
08/02/1972,500,403.1
08/02/1972,2600,375
08/02/1972,2500,378.1
08/02/1972,1500,400
08/02/1972,2200,387.5
08/03/1972,1800,425
08/03/1972,2300,409.4
08/03/1972,100,443.8
08/03/1972,2500,337.5
08/03/1972,1500,440.6
08/03/1972,2000,428.1
08/03/1972,2600,406.3
08/03/1972,500,440.6
08/03/1972,1000,440.6
04/04/1972,2000,318.8
04/04/1972,2600,318.8
04/04/1972,100,381.3
04/04/1972,1500,321.9
04/04/1972,500,384.4
04/04/1972,1000,365.6
05/05/1972,1300,340.6
05/05/1972,500,331.3
05/05/1972,1500,309.4
05/05/1972,2600,206.3
05/05/1972,800,337.5
05/05/1972,1000,337.5
05/05/1972,2000,278.1
05/05/1972,1700,303.1
05/05/1972,100,328.1
12/06/1972,1000,300
12/06/1972,500,312.5
12/06/1972,2000,243.8
12/06/1972,500,312.5
12/06/1972,400,309.4
12/06/1972,2600,209.4
12/06/1972,1500,271.9
12/06/1972,100,309.4
17/08/1972,1000,206.3
17/08/1972,500,228.1
17/08/1972,2000,84.4
17/08/1972,100,293.8
17/08/1972,2600,65.6
17/08/1972,1500,159.4
11/09/1972,1900,115.6
11/09/1972,500,284.4
11/09/1972,1400,278.1
11/09/1972,2000,93.8
11/09/1972,1500,271.9
11/09/1972,2600,75
11/09/1972,1000,281.3
11/09/1972,100,290.6
11/09/1972,1700,200
16/10/1972,1300,287.5
16/10/1972,1000,315.6
16/10/1972,100,315.6
16/10/1972,1800,121.9
16/10/1972,1500,162.5
16/10/1972,500,315.6
16/10/1972,2600,34.4
16/10/1972,2000,84.4
16/10/1972,2100,50
08/11/1972,1500,203.1
08/11/1972,2600,21.9
08/11/1972,2000,46.9
08/11/1972,900,237.5
08/11/1972,500,278.1
08/11/1972,1000,218.8
08/11/1972,100,281.3
08/11/1972,700,265.6
30/11/1972,2600,237.5
30/11/1972,1000,306.3
30/11/1972,2000,243.8
30/11/1972,500,312.5
30/11/1972,1500,300
30/11/1972,100,315.6
11/01/1973,2600,281.3
11/01/1973,1000,337.5
11/01/1973,1500,340.6
11/01/1973,2000,337.5
11/01/1973,100,396.9
11/01/1973,500,356.3
06/02/1973,2600,321.9
06/02/1973,1500,362.5
06/02/1973,1300,387.5
06/02/1973,500,387.5
06/02/1973,2000,365.6
06/02/1973,1000,378.1
06/02/1973,100,387.5
06/02/1973,1100,387.5
06/02/1973,1700,350
07/03/1973,1100,234.4
07/03/1973,1300,300
07/03/1973,1000,325
07/03/1973,100,334.4
07/03/1973,2000,200
07/03/1973,1400,265.6
07/03/1973,500,340.6
07/03/1973,2600,228.1
07/03/1973,1500,221.9
02/04/1973,2000,265.6
02/04/1973,1000,306.3
02/04/1973,2600,206.3
02/04/1973,100,306.3
02/04/1973,1500,300
02/04/1973,500,306.3
02/05/1973,100,350
02/05/1973,500,350
02/05/1973,1000,325
02/05/1973,2600,203.1
02/05/1973,1500,296.9
02/05/1973,1300,312.5
02/05/1973,2000,256.3
28/05/1973,100,325
28/05/1973,2600,184.4
28/05/1973,500,346.9
28/05/1973,200,325
28/05/1973,1000,340.6
28/05/1973,400,340.6
28/05/1973,2000,278.1
28/05/1973,1500,331.3
05/07/1973,1000,306.3
05/07/1973,1100,303.1
05/07/1973,1300,312.5
05/07/1973,2600,300
05/07/1973,500,290.6
05/07/1973,100,293.8
05/07/1973,2000,181.3
05/07/1973,1500,293.8
30/07/1973,1500,137.5
30/07/1973,100,268.8
30/07/1973,1400,278.1
30/07/1973,2000,112.5
30/07/1973,900,278.1
30/07/1973,1000,281.3
30/07/1973,2600,90.6
30/07/1973,1200,287.5
30/07/1973,500,281.3
05/09/1973,500,312.5
05/09/1973,2600,53.1
05/09/1973,100,315.6
05/09/1973,1500,131.3
05/09/1973,2000,175
05/09/1973,1000,215.6
05/10/1973,2600,37.5
05/10/1973,1000,325
05/10/1973,500,337.5
05/10/1973,100,340.6
05/10/1973,1500,293.8
05/10/1973,2000,140.6
31/10/1973,100,340.6
31/10/1973,1800,309.4
31/10/1973,1500,315.6
31/10/1973,500,315.6
31/10/1973,1000,318.8
31/10/1973,2000,103.1
31/10/1973,2600,93.8
05/12/1973,1500,337.5
05/12/1973,2600,253.1
05/12/1973,1000,346.9
05/12/1973,2000,346.9
05/12/1973,100,353.1
05/12/1973,500,353.1
10/01/1974,100,368.8
10/01/1974,500,368.8
10/01/1974,1000,359.4
10/01/1974,2600,312.5
10/01/1974,1500,362.5
10/01/1974,2000,340.6
06/02/1974,1500,350
06/02/1974,100,365.6
06/02/1974,1000,365.6
06/02/1974,2600,303.1
06/02/1974,2000,343.8
06/02/1974,500,368.8
13/03/1974,100,393.8
13/03/1974,1500,387.5
13/03/1974,1000,387.5
13/03/1974,2600,381.3
13/03/1974,500,390.6
13/03/1974,2000,384.4
05/04/1974,1000,406.3
05/04/1974,500,440.6
05/04/1974,2600,346.9
05/04/1974,2000,384.4
05/04/1974,100,440.6
05/04/1974,1500,412.5
13/05/1974,500,340.6
13/05/1974,2000,350
13/05/1974,2600,256.3
13/05/1974,2200,340.6
13/05/1974,1500,340.6
13/05/1974,2400,309.4
13/05/1974,1000,346.9
13/05/1974,100,340.6
05/06/1974,500,318.8
05/06/1974,1000,315.6
05/06/1974,1500,309.4
05/06/1974,1700,225
05/06/1974,2000,246.9
05/06/1974,2100,246.9
05/06/1974,1400,318.8
05/06/1974,100,315.6
05/06/1974,2600,240.6
02/07/1974,1500,246.9
02/07/1974,1200,234.4
02/07/1974,500,293.8
02/07/1974,900,300
02/07/1974,1400,284.4
02/07/1974,2000,231.3
02/07/1974,100,293.8
02/07/1974,2600,140.6
02/07/1974,1000,265.6
20/08/1974,800,256.3
20/08/1974,2600,93.8
20/08/1974,1500,203.1
20/08/1974,2000,112.5
20/08/1974,700,296.9
20/08/1974,100,315.6
20/08/1974,500,312.5
20/08/1974,1000,221.9
09/09/1974,100,243.8
09/09/1974,2600,87.5
09/09/1974,1000,206.3
09/09/1974,2000,100
09/09/1974,500,237.5
09/09/1974,1500,168.8
01/10/1974,2000,103.1
01/10/1974,100,259.4
01/10/1974,500,228.1
01/10/1974,1000,190.6
01/10/1974,2600,131.3
01/10/1974,1500,165.6
06/11/1974,2000,309.4
06/11/1974,1000,325
06/11/1974,1500,325
06/11/1974,500,328.1
06/11/1974,2600,218.8
06/11/1974,100,328.1
03/12/1974,1000,312.5
03/12/1974,100,315.6
03/12/1974,2600,134.4
03/12/1974,1500,315.6
03/12/1974,500,318.8
03/12/1974,2000,306.3
07/01/1975,2000,306.3
07/01/1975,500,337.5
07/01/1975,2600,
07/01/1975,1000,340.6
07/01/1975,1500,331.3
07/01/1975,100,337.5
04/02/1975,1500,343.8
04/02/1975,500,346.9
04/02/1975,2000,318.8
04/02/1975,2600,278.1
04/02/1975,1000,343.8
04/02/1975,100,350
04/03/1975,100,415.6
04/03/1975,2000,315.6
04/03/1975,2600,234.4
04/03/1975,1000,468.8
04/03/1975,1500,356.3
04/03/1975,500,421.9
08/04/1975,1900,371.9
08/04/1975,2100,140.6
08/04/1975,2600,212.5
08/04/1975,1000,375
08/04/1975,100,375
08/04/1975,1500,371.9
08/04/1975,500,375
08/04/1975,1700,365.6
08/04/1975,2000,371.9
21/05/1975,2200,90.6
21/05/1975,2600,40.6
21/05/1975,2000,203.1
21/05/1975,1500,343.8
21/05/1975,1000,334.4
21/05/1975,100,334.4
21/05/1975,500,337.5
21/05/1975,1700,331.3
11/06/1975,1000,334.4
11/06/1975,500,337.5
11/06/1975,1200,309.4
11/06/1975,100,334.4
11/06/1975,2000,184.4
11/06/1975,1500,256.3
11/06/1975,900,321.9
11/06/1975,2600,137.5
01/07/1975,2600,71.9
01/07/1975,2000,196.9
01/07/1975,100,306.3
01/07/1975,1900,243.8
01/07/1975,1000,312.5
01/07/1975,1500,278.1
01/07/1975,1200,306.3
01/07/1975,500,309.4
01/07/1975,1700,237.5
04/08/1975,2000,59.4
04/08/1975,100,312.5
04/08/1975,800,303.1
04/08/1975,1000,256.3
04/08/1975,2300,87.5
04/08/1975,500,312.5
04/08/1975,1500,93.8
04/08/1975,1300,153.1
04/08/1975,2600,81.3
02/09/1975,100,296.9
02/09/1975,1300,171.9
02/09/1975,2600,21.9
02/09/1975,1700,46.9
02/09/1975,1200,215.6
02/09/1975,500,300
02/09/1975,1500,103.1
02/09/1975,2000,18.8
02/09/1975,1000,287.5
02/10/1975,2000,109.4
02/10/1975,1500,118.8
02/10/1975,1000,159.4
02/10/1975,500,228.1
02/10/1975,100,250
02/10/1975,2600,100
04/11/1975,2600,15.6
04/11/1975,500,303.1
04/11/1975,100,331.3
04/11/1975,2000,71.9
04/11/1975,1000,171.9
04/11/1975,1500,68.8
02/12/1975,1500,309.4
02/12/1975,500,306.3
02/12/1975,1000,296.9
02/12/1975,2600,178.1
02/12/1975,100,318.8
02/12/1975,2000,306.3
02/12/1975,2400,206.3
12/03/1979,100,510.5
12/03/1979,2700,348.8
12/03/1979,1000,434.1
12/03/1979,500,435.4
12/03/1979,1500,397.5
12/03/1979,2000,366.7
04/04/1979,2000,393.5
04/04/1979,2500,302.8
04/04/1979,1500,430.5
04/04/1979,100,426.5
04/04/1979,1000,394.3
04/04/1979,500,407.7
19/04/1979,100,436.3
19/04/1979,2000,383.2
19/04/1979,1500,383.2
19/04/1979,1000,418
19/04/1979,500,396.1
19/04/1979,2600,229.6
09/07/1979,1500,180.4
09/07/1979,2000,99.1
09/07/1979,100,308.6
09/07/1979,1000,299.7
09/07/1979,500,304.1
09/07/1979,2600,
15/08/1979,2600,55.4
15/08/1979,500,282.3
15/08/1979,1500,198.3
15/08/1979,100,297.9
15/08/1979,2000,151
15/08/1979,1000,227.3
02/09/1979,1000,244.3
02/09/1979,1500,191.6
02/09/1979,500,267.5
02/09/1979,2800,21
02/09/1979,2500,27.7
02/09/1979,2000,113.9
01/10/1979,2600,5.8
01/10/1979,1000,315.3
01/10/1979,2000,130.9
01/10/1979,500,313.5
01/10/1979,100,313.1
01/10/1979,1500,213.5
22/11/1979,2600,247.9
22/11/1979,1500,326.5
22/11/1979,100,335.4
22/11/1979,2000,329.1
22/11/1979,1000,334.1
22/11/1979,500,329.6
28/01/1980,2000,388.1
28/01/1980,100,443.5
28/01/1980,1000,413.1
28/01/1980,500,425.2
28/01/1980,2500,390.8
28/01/1980,1500,406.4
11/02/1980,100,387.6
11/02/1980,2800,303.2
24/03/1980,2500,148.3
24/03/1980,2000,114.3
24/03/1980,100,418.5
24/03/1980,1500,117.9
24/03/1980,500,427.4
24/03/1980,1000,422.5
05/05/1980,2800,281.4
05/05/1980,100,356.4
06/05/1980,2000,304.6
06/05/1980,2600,272
06/05/1980,100,381.4
06/05/1980,500,366.2
06/05/1980,1500,312.6
06/05/1980,1000,210.8
21/07/1980,1000,258.6
21/07/1980,2000,96.5
21/07/1980,500,289
21/07/1980,2600,100.9
21/07/1980,1500,184
21/07/1980,100,273.3
05/09/1980,500,279.6
05/09/1980,2000,133.1
05/09/1980,2500,7.6
05/09/1980,1000,214.8
05/09/1980,1500,174.2
05/09/1980,2800,1.3
22/09/1980,1000,240.3
22/09/1980,1500,169.3
22/09/1980,2000,96.5
22/09/1980,2600,11.6
22/09/1980,500,301
22/09/1980,100,299.2
24/11/1980,100,325.1
24/11/1980,2900,312.6
28/11/1980,1500,319.3
28/11/1980,2500,318.9
28/11/1980,500,316.6
28/11/1980,100,321.1
28/11/1980,2000,315.7
28/11/1980,1000,320.7
07/01/1981,1000,361.7
07/01/1981,100,363.1
07/01/1981,1500,361.7
07/01/1981,2500,365.3
07/01/1981,500,355
07/01/1981,2000,365.8
23/02/1981,1000,379.2
23/02/1981,2000,388.1
23/02/1981,500,388.5
23/02/1981,2600,387.2
23/02/1981,1500,393
23/02/1981,100,395.7
13/04/1981,100,405.1
13/04/1981,1500,398.8
13/04/1981,2500,280
13/04/1981,1000,412.7
13/04/1981,500,406.4
13/04/1981,2000,362.6
01/07/1981,2000,142.5
01/07/1981,1500,162.1
01/07/1981,2600,90.2
01/07/1981,100,307.7
01/07/1981,1000,304.6
01/07/1981,500,303.2
05/10/1981,500,223.3
05/10/1981,2000,28.1
05/10/1981,2600,
05/10/1981,1000,206.8
05/10/1981,1500,184.9
05/10/1981,100,231.3
05/01/1982,2600,325.1
05/01/1982,1500,371.6
05/01/1982,1000,378.3
05/01/1982,2000,368.4
05/01/1982,500,396.1
05/01/1982,100,402.4
05/02/1982,100,412.7
05/02/1982,2600,306.4
13/04/1982,500,383.6
13/04/1982,2000,270.6
13/04/1982,2500,211.2
13/04/1982,100,
13/04/1982,1000,375.1
13/04/1982,1500,372.5
14/05/1982,2800,184.4
14/05/1982,100,347
12/08/1982,1000,219.3
12/08/1982,500,262.6
12/08/1982,2400,44.2
12/08/1982,2800,14.7
12/08/1982,100,268
12/08/1982,1500,146.9
12/08/1982,2000,38
24/08/1982,1000,179.1
24/08/1982,2000,62.5
24/08/1982,1500,103.6
24/08/1982,2500,52.7
24/08/1982,500,251.4
24/08/1982,100,254.1
11/10/1982,1000,251.4
11/10/1982,2500,48.2
11/10/1982,1500,262.6
11/10/1982,100,272.9
11/10/1982,500,267.5
11/10/1982,2000,234.9
01/12/1982,1000,289.8
01/12/1982,2500,256.8
01/12/1982,100,335
01/12/1982,2000,264.8
01/12/1982,1500,279.6
01/12/1982,500,330.9
20/12/1982,2700,284.5
20/12/1982,100,322
28/08/1983,1000,268
28/08/1983,100,271.5
28/08/1983,2000,92
28/08/1983,2400,14.7
28/08/1983,1500,184.4
28/08/1983,2800,4.9
28/08/1983,500,272
09/04/1985,200,
09/04/1985,2000,
09/04/1985,300,
09/04/1985,1000,
09/04/1985,500,
09/04/1985,1500,
09/04/1985,100,
07/01/1986,1000,356.8
07/01/1986,100,355.9
07/01/1986,2500,346.6
07/01/1986,500,356.8
07/01/1986,2000,338.1
07/01/1986,1500,347.5
11/02/1986,2000,407.7
11/02/1986,100,411.8
11/02/1986,500,412.2
11/02/1986,1000,410.4
11/02/1986,2600,405.5
11/02/1986,1500,410
11/03/1986,2000,405.5
11/03/1986,100,458.2
11/03/1986,500,458.2
11/03/1986,1500,409.5
11/03/1986,2600,353.7
11/03/1986,1000,422.5
07/04/1986,2000,294.3
07/04/1986,100,399.7
07/04/1986,1000,421.6
07/04/1986,2500,245.6
07/04/1986,500,352.8
07/04/1986,1500,323.3
22/05/1986,1000,346.1
22/05/1986,1500,209.9
22/05/1986,500,349.7
22/05/1986,100,353.7
22/05/1986,2000,150.1
22/05/1986,2500,148.7
09/06/1986,1000,298.8
09/06/1986,100,324.7
09/06/1986,500,331.4
09/06/1986,2500,176.9
09/06/1986,2000,171
09/06/1986,1500,205.4
21/07/1986,2500,45.1
21/07/1986,100,311.3
21/07/1986,2000,77.3
21/07/1986,500,308.2
21/07/1986,1500,141.6
21/07/1986,1000,188.9
07/08/1986,100,283.1
07/08/1986,500,281.4
07/08/1986,2000,31.7
07/08/1986,2400,18.3
07/08/1986,1500,171.5
07/08/1986,1000,213.9
15/09/1986,500,294.3
15/09/1986,2500,13
15/09/1986,1500,92
15/09/1986,2000,30.8
15/09/1986,1000,180
15/09/1986,100,297
20/10/1986,100,171.9
20/10/1986,500,162.6
20/10/1986,1000,169.7
20/10/1986,2400,15.6
20/10/1986,1500,171.5
20/10/1986,2000,146.5
02/12/1986,100,300.6
02/12/1986,1500,279.1
02/12/1986,500,299.7
02/12/1986,1000,295.2
02/12/1986,2500,258.6
02/12/1986,2000,280.5
18/12/1986,1500,311.7
18/12/1986,2000,251.4
18/12/1986,500,313.5
18/12/1986,2500,222.4
18/12/1986,100,314
18/12/1986,1000,315.7
19/02/1987,2500,344.3
19/02/1987,500,407.7
19/02/1987,1500,398.4
19/02/1987,100,406.9
19/02/1987,1000,400.2
19/02/1987,2000,394.8
14/04/1987,1000,408.6
14/04/1987,2000,335.4
14/04/1987,500,407.3
14/04/1987,2600,289.4
14/04/1987,1500,397.5
14/04/1987,100,409.1
18/06/1987,1000,289
18/06/1987,2000,90.2
18/06/1987,500,293
18/06/1987,100,317.5
18/06/1987,1500,178.6
16/09/1987,100,314.4
16/09/1987,2000,29
16/09/1987,2500,4.9
16/09/1987,1500,206.3
16/09/1987,500,278.7
16/09/1987,1000,213.5
23/11/1987,500,320.2
23/11/1987,2600,146.9
23/11/1987,2000,244.3
23/11/1987,1000,319.8
23/11/1987,1500,254.1
23/11/1987,100,326.5
18/01/1988,2000,282.7
18/01/1988,100,341.2
18/01/1988,1500,331.4
18/01/1988,2500,263.5
18/01/1988,500,341.6
18/01/1988,1000,336.3
19/04/1988,1000,370.7
19/04/1988,2000,322.9
19/04/1988,500,390.3
19/04/1988,2700,159.9
19/04/1988,1500,351.9
19/04/1988,100,404.6
30/05/1988,100,315.3
30/05/1988,500,314
30/05/1988,1500,268.9
30/05/1988,1000,277.3
30/05/1988,2000,218.8
30/05/1988,2700,167
20/06/1988,2300,137.1
20/06/1988,2000,125.5
20/06/1988,1500,235.8
20/06/1988,100,305.5
20/06/1988,500,309.5
20/06/1988,1000,308.6
21/07/1988,100,295.6
21/07/1988,2400,42.9
21/07/1988,500,294.8
21/07/1988,1500,109.4
21/07/1988,2000,27.7
21/07/1988,1000,153.2
22/08/1988,1500,78.2
22/08/1988,1000,87.5
22/08/1988,2600,75.9
22/08/1988,2000,84.9
22/08/1988,100,293
22/08/1988,500,180.9
14/09/1988,500,289
14/09/1988,100,291.6
14/09/1988,2000,57.2
14/09/1988,1500,234
14/09/1988,2400,2.7
14/09/1988,1000,267.5
10/10/1988,100,262.2
10/10/1988,2000,131.3
10/10/1988,2500,82.2
10/10/1988,1000,194.7
10/10/1988,1500,208.1
10/10/1988,500,262.2
06/11/1988,100,342.5
06/11/1988,1500,338.1
06/11/1988,2000,241.2
06/11/1988,3500,146.9
06/11/1988,1000,342.5
06/11/1988,500,337.6
08/12/1988,2500,339
08/12/1988,1000,334.5
08/12/1988,1500,343.9
08/12/1988,2000,347.9
08/12/1988,500,345.2
08/12/1988,100,374.3
17/01/1989,1500,346.1
17/01/1989,1000,349.2
17/01/1989,2000,314.9
17/01/1989,500,347
17/01/1989,2500,309
17/01/1989,100,378.7
14/02/1989,2500,296.5
14/02/1989,100,339
14/02/1989,1500,342.1
14/02/1989,1000,344.8
14/02/1989,2000,309.5
14/02/1989,500,344.8
08/03/1989,2000,345.7
08/03/1989,2500,347
08/03/1989,1000,361.7
08/03/1989,500,363.5
08/03/1989,1500,370.7
08/03/1989,100,363.5
11/04/1989,2600,319.8
11/04/1989,500,350.6
11/04/1989,1000,348.3
11/04/1989,1500,347
11/04/1989,100,348.3
11/04/1989,2000,339.9
08/05/1989,1500,336.3
08/05/1989,2500,271.5
08/05/1989,2000,290.7
08/05/1989,500,351.9
08/05/1989,1000,356.8
08/05/1989,100,347.5
13/06/1989,1500,224.2
13/06/1989,500,334.1
13/06/1989,2000,203.2
13/06/1989,1000,276
13/06/1989,2500,188.5
13/06/1989,100,323.3
13/07/1989,1500,161.2
13/07/1989,1000,250.5
13/07/1989,2500,94.2
13/07/1989,2000,100
13/07/1989,500,289
13/07/1989,100,377.4
27/08/1989,2000,110.8
27/08/1989,100,285.8
27/08/1989,500,285.8
27/08/1989,2500,0
27/08/1989,1500,195.6
27/08/1989,1000,279.1
12/09/1989,100,280.9
12/09/1989,1000,273.8
12/09/1989,500,280
12/09/1989,2000,42.4
12/09/1989,1500,265.7
12/09/1989,2700,6.3
17/10/1989,1500,288.5
17/10/1989,100,292.5
17/10/1989,1000,290.7
17/10/1989,500,289
17/10/1989,2700,0
17/10/1989,2000,287.6
20/11/1989,1000,302.8
20/11/1989,2000,
20/11/1989,1500,
20/11/1989,2700,126.4
20/11/1989,100,320.2
20/11/1989,500,310.8
18/12/1989,1000,343.9
18/12/1989,2700,251
18/12/1989,500,339
18/12/1989,1500,344.8
18/12/1989,2000,337.6
18/12/1989,100,339.4
17/01/1990,200,
17/01/1990,2000,
17/01/1990,1000,
22/01/1990,2000,350.6
22/01/1990,1500,359.5
22/01/1990,1000,356.8
22/01/1990,500,360.4
22/01/1990,2600,322.9
22/01/1990,100,361.3
14/02/1990,1000,343.4
14/02/1990,2700,319.3
14/02/1990,1500,343.4
14/02/1990,100,344.3
14/02/1990,500,344.8
14/02/1990,2000,344.3
13/03/1990,500,352.8
13/03/1990,2000,351
13/03/1990,1500,352.8
13/03/1990,100,355
13/03/1990,1000,353.3
13/03/1990,2500,352.4
17/04/1990,2500,224.2
17/04/1990,1500,347.5
17/04/1990,2000,299.2
17/04/1990,1000,350.1
17/04/1990,100,351.9
17/04/1990,500,351.5
19/06/1990,500,
19/06/1990,1000,
19/06/1990,100,
19/07/1990,1000,250.1
19/07/1990,1500,96.5
19/07/1990,2000,118.3
19/07/1990,500,296.5
19/07/1990,2500,107.2
19/07/1990,100,293
20/07/1990,1500,
20/07/1990,2000,
20/07/1990,2500,
21/08/1990,1500,199.2
21/08/1990,500,230
21/08/1990,100,233.1
21/08/1990,2600,17.9
21/08/1990,1000,217
21/08/1990,2000,122.8
18/09/1990,500,299.7
18/09/1990,100,298.8
18/09/1990,2600,7.1
18/09/1990,1500,178.6
18/09/1990,2000,23.2
18/09/1990,1000,253.7
16/10/1990,1000,283.6
16/10/1990,100,309
16/10/1990,1500,226.9
16/10/1990,2000,190.7
16/10/1990,2600,131.7
16/10/1990,500,310.8
14/11/1990,2500,168.8
14/11/1990,2600,169.3
14/11/1990,500,297.9
14/11/1990,100,312.2
14/11/1990,2000,199.2
14/11/1990,1000,355
14/11/1990,1500,242.1
13/12/1990,1000,343.4
13/12/1990,1500,349.7
13/12/1990,2000,343
13/12/1990,100,346.6
13/12/1990,500,344.3
13/12/1990,2400,340.8
15/01/1991,1000,356.4
15/01/1991,100,354.6
15/01/1991,500,357.3
15/01/1991,1500,349.7
15/01/1991,2000,312.2
15/01/1991,2500,280.9
15/01/1991,2700,280.5
13/02/1991,1500,389.4
13/02/1991,1000,388.5
13/02/1991,2600,387.6
13/02/1991,500,394.3
13/02/1991,100,394.8
13/02/1991,2000,389.4
20/03/1991,2000,393.5
20/03/1991,1000,416.7
20/03/1991,100,415.8
20/03/1991,2500,300.6
20/03/1991,500,415.3
20/03/1991,2700,301.9
20/03/1991,1500,420.3
15/04/1991,1500,292.5
15/04/1991,2500,215.3
15/04/1991,100,391.7
15/04/1991,2000,343.9
15/04/1991,1000,334.5
15/04/1991,2700,214.4
15/04/1991,500,365.3
21/05/1991,2000,
21/05/1991,500,340.3
21/05/1991,2500,
21/05/1991,1000,341.2
21/05/1991,100,342.5
21/05/1991,1500,281.8
17/06/1991,500,279.1
17/06/1991,1500,215.7
17/06/1991,2500,86.6
17/06/1991,2000,156.3
17/06/1991,2600,71.5
17/06/1991,1000,230.4
17/06/1991,100,305.5
22/07/1991,100,287.2
22/07/1991,2500,33
22/07/1991,1000,288.1
22/07/1991,500,287.2
22/07/1991,2700,29.9
22/07/1991,2000,71.5
22/07/1991,1500,206.8
14/08/1991,100,286.3
14/08/1991,1000,252.3
14/08/1991,1500,150.1
14/08/1991,500,276.9
14/08/1991,2700,8.9
14/08/1991,2000,35.7
10/09/1991,2600,1.8
10/09/1991,1000,268.9
10/09/1991,500,287.2
10/09/1991,100,286.7
10/09/1991,2000,10.7
10/09/1991,1500,196.1
10/09/1991,2500,4.5
17/10/1991,500,166.6
17/10/1991,2000,32.2
17/10/1991,1000,118.3
17/10/1991,1500,56.7
17/10/1991,2600,12.5
17/10/1991,100,166.1
12/11/1991,1000,318.4
12/11/1991,2500,277.8
12/11/1991,2000,288.1
12/11/1991,100,320.2
12/11/1991,1500,315.3
12/11/1991,500,321.6
12/12/1991,2000,226
12/12/1991,100,362.6
12/12/1991,1500,250.1
12/12/1991,1000,289.8
12/12/1991,500,352.4
12/12/1991,2600,105.4
12/12/1991,2500,149.2
30/01/1992,1500,359.1
30/01/1992,2700,205.4
30/01/1992,2000,309.9
30/01/1992,1000,359.5
30/01/1992,2500,203.2
30/01/1992,500,362.6
30/01/1992,100,364.4
11/02/1992,2000,329.1
11/02/1992,100,355
11/02/1992,500,356.8
11/02/1992,2500,184
11/02/1992,1500,356.4
11/02/1992,1000,358.6
20/02/1992,1000,364.4
20/02/1992,2700,287.6
20/02/1992,1500,359.1
20/02/1992,100,367.1
20/02/1992,2500,297.4
20/02/1992,2000,339
20/02/1992,500,365.3
27/02/1992,2000,351.9
27/02/1992,500,366.2
27/02/1992,1000,365.3
27/02/1992,2500,329.1
27/02/1992,100,366.2
27/02/1992,1500,363.1
04/03/1992,500,364.4
04/03/1992,2500,354.2
04/03/1992,1000,361.3
04/03/1992,100,365.3
04/03/1992,1500,358.6
04/03/1992,2000,355.9
19/03/1992,1500,355.5
19/03/1992,1000,378.7
19/03/1992,100,383.2
19/03/1992,500,384.1
19/03/1992,2000,354.2
19/03/1992,2500,343.4
26/03/1992,1000,385.9
26/03/1992,500,402.4
26/03/1992,1500,355
26/03/1992,2500,357.7
26/03/1992,2000,373.4
26/03/1992,100,401.9
30/03/1992,2700,340.3
30/03/1992,100,417.6
30/03/1992,1000,402.8
30/03/1992,500,415.3
30/03/1992,2500,335.8
30/03/1992,1500,401
30/03/1992,2000,370.7
21/04/1992,2700,280
21/04/1992,500,378.3
21/04/1992,1500,344.8
21/04/1992,100,377.8
21/04/1992,2000,316.2
21/04/1992,2500,276.9
21/04/1992,1000,368
13/05/1992,2000,257.7
13/05/1992,1500,311.7
13/05/1992,500,339
13/05/1992,2500,226.4
13/05/1992,2700,226
13/05/1992,100,341.6
13/05/1992,1000,328.7
16/06/1992,1000,316.6
16/06/1992,100,311.3
16/06/1992,2500,42.4
16/06/1992,2700,57.2
16/06/1992,2000,265.7
16/06/1992,500,313.5
16/06/1992,1500,297.4
09/07/1992,2500,50
09/07/1992,1500,230.4
09/07/1992,500,297
09/07/1992,2000,140.2
09/07/1992,2700,49.1
09/07/1992,1000,268
09/07/1992,100,309
06/08/1992,1500,97.8
06/08/1992,100,261.3
06/08/1992,1000,138.4
06/08/1992,500,209.9
06/08/1992,2000,76.4
06/08/1992,2500,52.7
17/08/1992,100,262.6
17/08/1992,1000,101.8
17/08/1992,1500,59
